# this is the base set of chemistry rates that is read in
# by default for all cases.
# We have the option to supplement this with improved rates 
# from mole_co_federman.dat and mole_co_leidenhack.dat
# Both files are used by default but can be disabled with
# the SET CHEMISTRY command.  There are duplicate reactions
# in this case and the base reactions in this file are
# ignored.
#These would be double counted if included in the molecular network
#N+,e-=>N:ele_recomb:1.:0.:0.
#S+,e-=>S:ele_recomb:1.:0.:0.
#Cl+,e-=>Cl:ele_recomb:1.:0.:0.
#C+,e-=>C:ele_recomb:1.:0.:0.
#O+,e-=>O:ele_recomb:1.:0.:0.
#Si+,e-=>Si:ele_recomb:1.:0.:0.
#CH,N+=>CN+,H:hmrate:3.6e-10:0:0 # UMIST
CH,N+=>CN+,H:hmrate:3.6e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021  
#CH,NH+=>CH2+,N:hmrate:9.9e-10:0:0 # UMIST   
CH,NH+=>CH2+,N:hmrate:9.9e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021
CH+,NH=>CN+,H2:hmrate:7.6e-10:0:0 # UMIST   
CH+,NH2=>HCN+,H2:hmrate:1.1e-9:0:0 # UMIST   
#CH,NH2+=>NH,CH2+:hmrate:3.5e-10:0:0 # UMIST
CH,NH2+=>NH,CH2+:hmrate:3.5e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021   
CH+,NH3=>NH4+,C:hmrate:4.05e-10:0:0 # UMIST   
#CH,NH3+=>NH4+,C:hmrate:6.9e-10:0:0 # UMIST
CH,NH3+=>NH4+,C:hmrate:6.9e-10:-0.5:0  # UMIST2012, updated by GS on 22ndMay2021  
#CH,HCN+=>CN,CH2+:hmrate:6.3e-10:0:0 # UMIST 
CH,HCN+=>CN,CH2+:hmrate:6.3e-10:-0.5:0 # UMIST2012, updated by GS on 4thApril2021  
#CH,HNO+=>NO,CH2+:hmrate:6.2e-10:0:0 # UMIST 
CH,HNO+=>NO,CH2+:hmrate:6.2e-10:0:0  # UMIST2012, updated by GS on 22ndMay2021
CH+,S=>HS+,C:hmrate:4.7e-10:0:0 # UMIST   
CH+,S=>CS+,H:hmrate:4.7e-10:0:0 # UMIST   
#CH,S+=>CS+,H:hmrate:6.2e-10:0:0 # UMIST 
CH,S+=>CS+,H:hmrate:6.2e-10:-0.5:0  # UMIST2012, updated by GS on 22ndMay2021 # 9 sigma BIG BLOTCH for CS in h2_HTT91.in
#CH,HS+=>S,CH2+:hmrate:5.8e-10:0:0 # UMIST
CH,HS+=>S,CH2+:hmrate:5.8e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021   
N,CH2+=>HCN+,H:hmrate:2.2e-10:0:0 # UMIST   
N+,NH=>N2+,H:hmrate:3.7e-10:0:0 # UMIST   
N,NH+=>N2+,H:hmrate:1.3e-9:0:0 # UMIST   
N+,CH4=>HCN+,H2,H:hmrate:5.6e-11:0:0 # UMIST   
N,OH+=>NO+,H:hmrate:8.9e-10:0:0 # UMIST   
N+,NH3=>NH2+,NH:hmrate:2.16e-10:0:0 # UMIST   
N,H2O+=>HNO+,H:hmrate:1.9e-10:0:0 # UMIST   
N+,NO=>N2+,O:hmrate:7.9e-11:0:0 # UMIST   
N+,O2=>NO,O+:hmrate:3.66e-11:0:0 # UMIST   
N+,O2=>NO+,O:hmrate:2.63e-10:0:0 # UMIST   
N,O2+=>NO+,O:hmrate:1.8e-10:0:0 # UMIST   
N,HS+=>NS+,H:hmrate:7.4e-10:0:0 # UMIST   
N,SiO+=>NO+,Si:hmrate:9.e-11:0:0 # UMIST   
N,SiO+=>NO,Si+:hmrate:2.1e-10:0:0 # UMIST   
N,SO+=>NS+,O:hmrate:5.e-11:0:0 # UMIST   
N+,OCS=>CS+,NO:hmrate:7.e-11:0:0 # UMIST   
CH2,NH+=>CH3+,N:hmrate:1.4e-9:0:0 # UMIST   
CH2,NH2+=>CH3+,NH:hmrate:4.9e-10:0:0 # UMIST   
#CH2+,NH3=>NH4+,CH:hmrate:1.26e-9:0:0 # UMIST 
CH2+,NH3=>NH4+,CH:hmrate:1.26e-9:-0.5:0 # UMIST2012, updated by GS on 20thMay2021  
CH2,NH3+=>NH2,CH3+:hmrate:9.6e-10:0:0 # UMIST   
CH2,HCN+=>CN,CH3+:hmrate:8.7e-10:0:0 # UMIST   
CH2,HNO+=>NO,CH3+:hmrate:8.6e-10:0:0 # UMIST   
CH2+,S=>HCS+,H:hmrate:1.4e-9:0:0 # UMIST   
CH2,S+=>HCS+,H:hmrate:1.0e-11:0:0 # UMIST   
NH+,NH=>NH2+,N:hmrate:1.0e-9:0:0 # UMIST   
NH+,O=>OH+,N:hmrate:1.0e-9:0:0 # UMIST   
NH,O+=>NO+,H:hmrate:3.6e-10:0:0 # UMIST   
NH+,NH2=>NH3+,N:hmrate:1.5e-9:0:0 # UMIST   
NH,NH2+=>NH3+,N:hmrate:7.3e-10:0:0 # UMIST   
NH+,OH=>H2O+,N:hmrate:1.0e-9:0:0 # UMIST   
NH,OH+=>NH2+,O:hmrate:3.6e-10:0:0 # UMIST   
NH+,NH3=>NH4+,N:hmrate:6.e-10:0:0 # UMIST   
NH,NH3+=>NH4+,N:hmrate:7.1e-10:0:0 # UMIST   
NH,CH5+=>CH4,NH2+:hmrate:7.1e-10:0:0 # UMIST   
NH+,H2O=>NH3+,O:hmrate:1.75e-10:0:0 # UMIST   
NH+,H2O=>H3O+,N:hmrate:1.05e-9:0:0 # UMIST   
NH+,H2O=>HNO+,H2:hmrate:3.5e-10:0:0 # UMIST   
NH,H2O+=>H3O+,N:hmrate:7.1e-10:0:0 # UMIST   
NH+,H2O=>OH,NH2+:hmrate:8.75e-10:0:0 # UMIST   
#NH+,CN=>HCN+,N:hmrate:1.6e-9:0:0 # UMIST
NH+,CN=>HCN+,N:hmrate:1.6e-9:-0.5:0 # UMIST2012, updated by GS on 4thApril2021   
#NH,HCN+=>CN,NH2+:hmrate:6.5e-10:0:0 # UMIST
NH,HCN+=>CN,NH2+:hmrate:6.5e-10:-0.5:0 # UMIST2012, updated by GS on 4thApril2021   
NH,CO+=>HCO+,N:hmrate:3.2e-10:0:0 # UMIST   
NH,Si+=>SiN+,H:hmrate:1.0e-9:0:0 # UMIST   
NH,HNO+=>NO,NH2+:hmrate:6.3e-10:0:0 # UMIST   
NH,O2+=>HNO+,O:hmrate:3.2e-10:0:0 # UMIST   
NH+,O2=>NO+,OH:hmrate:2.05e-10:0:0 # UMIST   
NH,O2+=>NO2+,H:hmrate:3.2e-10:0:0 # UMIST   
NH+,S=>HS+,N:hmrate:6.9e-10:0:0 # UMIST   
NH+,S=>NS+,H:hmrate:6.9e-10:0:0 # UMIST   
NH,S+=>NS+,H:hmrate:6.3e-10:0:0 # UMIST   
#CH3+,NH3=>NH4+,CH2:hmrate:3.4e-10:0:0 # UMIST 
CH3+,NH3=>NH4+,CH2:hmrate:3.4e-10:-0.5:0  # UMIST2012, updated by GS on 26thMay2021 
CH3+,S=>HCS+,H2:hmrate:1.4e-9:0:0 # UMIST   
O,NH2+=>HNO+,H:hmrate:7.2e-11:0:0 # UMIST   
O,NH3+=>HNO+,H2:hmrate:1.0e-11:0:0 # UMIST   
#O+,CN=>NO+,C:hmrate:1.0e-9:-0.5:0 # UMIST
O+,CN=>NO+,C:hmrate:1.0e-9:0:0 # UMIST 2021, updated by GS on 4thApril2021  
O+,HCN=>CO+,NH:hmrate:1.2e-9:0:0 # UMIST   
#O+,HCN=>NO+,CH:hmrate:1.2e-9:0:0 # UMIST 
O+,HCN=>NO+,CH:hmrate:1.2e-9:-0.5:0 # UMIST 2021, updated by GS on 8thApril2021  
#O+,HCN=>HCO+,N:hmrate:1.2e-9:0:0 # UMIST
O+,HCN=>HCO+,N:hmrate:1.2e-9:-0.5:0 # UMIST 2021, updated by GS on 8thApril2021  
O+,N2=>NO+,N:hmrate:1.2e-12:0:0 # UMIST   
O,N2+=>NO+,N:hmrate:1.3e-10:0:0 # UMIST   
O,HNO+=>NO2+,H:hmrate:1.e-12:0:0 # UMIST   
O,HS+=>S+,OH:hmrate:2.9e-10:0:0 # UMIST   
O,HS+=>SO+,H:hmrate:2.9e-10:0:0 # UMIST   
O,SiN+=>SiO+,N:hmrate:1.0e-9:0:0 # UMIST   
O+,N2O=>NO+,NO:hmrate:6.3e-10:0:0 # UMIST   
O,CS+=>S,CO+:hmrate:6.e-11:0:0 # UMIST   
O,HCS+=>S,HCO+:hmrate:5.e-12:0:0 # UMIST   
O,HCS+=>OCS+,H:hmrate:5.e-12:0:0 # UMIST   
O+,NO2=>O2,NO+:hmrate:8.3e-10:0:0 # UMIST   
O,NS+=>S,NO+:hmrate:6.1e-10:0:0 # UMIST 
# 21 03 30 Gargi Shaw added F compounds
CF+,e-=>C,F:hmrate:5.2e-8:-0.80:0      #UMIST2012, 28thMarch2021
C+,HF=>CF+,H:hmrate:7.2e-9:-0.50:0     #UMIST2012, 28thMarch2021
H2,F=>HF,H:hmrate:1.0e-10:0.:400.      #UMIST2012, 28thMarch2021
H2O,F=>HF,OH:hmrate:1.4e-11:0.:0.      #UMIST2012, 28thMarch2021
OH,F=>HF,O:hmrate:1.6e-10:0.:0.        #UMIST2012, 28thMarch2021
H2,HF+=>H2F+,H:hmrate:1.3e-9:0.:0.     #UMIST2012, 28thMarch2021
H3+,HF=>H2F+,H2:hmrate:1.2e-8:-0.5:0.  #UMIST2012, 28thMarch2021
H2,F+=>HF+,H:hmrate:3.8e-10:0.:0.      #UMIST2012, 28thMarch2021
HF+,e-=>H,F:hmrate:2.e-7:-0.5:0.       #UMIST2012, 28thMarch2021
H2F+,e-=>H2,F:hmrate:3.5e-7:-0.5:0.    #UMIST2012, 28thMarch2021
H2F+,e-=>HF,H:hmrate:3.5e-7:-0.5:0.    #UMIST2012, 28thMarch2021
#HF,PHOTON=>H,F:hmrate:1.17e-10:0.:2.   #UMIST2012, 28thMarch2021 
HF,PHOTON=>H,F:th85rate:1.17e-10:0.:2.  #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
# 21 03 31 Gargi Shaw(GS) added HC3N reactions
C2H,CN=>HC3N,PHOTON:hmrate:1.e-16:0.:0.   #UMIST2012, 31thMarch2021
N,CH2CCH=>HC3N,H2:hmrate:8.e-11:0.:0.     #UMIST2012, 31thMarch2021
N,C3H2=>HC3N,H:hmrate:1.e-13:0.:0.        #UMIST2012, 31thMarch2021
HNC3,H=>HC3N,H:hmrate:1.e-11:0.:0.        #UMIST2012, 31thMarch2021
CN,C2H2=>HC3N,H:hmrate:2.7e-10:-0.52.:19. #UMIST2012, 31thMarch2021
C,CH2CN=>HC3N,H:hmrate:1.e-10:0.:0.       #UMIST2012, 31thMarch2021
C2H,NCCN=>HC3N,CN:hmrate:2.e-13:0.:0.     #UMIST2012, 31thMarch2021
C2H,HNC=>HC3N,H:hmrate:2.5e-10:-0.2.:0.   #UMIST2012, 12April2021 #Imp:This decreases HNC by more than 1 dex
#C2H,HNC=>HC3N,H:hmrate:5.3e-12:0.:770.    #UMIST2006, 12April2021 
C2H,HCN=>HC3N,H:hmrate:5.3e-12:0.:770.    #UMIST2012, 31thMarch2021
NH3,HC3NH+=>NH4+,HC3N:hmrate:2.e-9:-0.5:0.   #UMIST2012, 31thMarch2021
HNC3,H+=>HC3N,H+:hmrate:3.23e-9:-0.5:0.      #UMIST2012, 31thMarch2021
H2O,C4N+=>HC3N,HCO+:hmrate:7.5e-10:-0.5:0.   #UMIST2012, 31thMarch2021
H+,CH3C3N=>HC3N,CH3+:hmrate:8.e-9:0.:0.      #UMIST2012, 31thMarch2021
CH4,C4N+=>C3H3+,HC3N:hmrate:1.43e-10:0.:0.   #UMIST2012, 31thMarch2021
CH3OH,HC3NH+=>CH3OH2+,HC3N:hmrate:1.9e-9:-0.5:0.    #UMIST2012, 31thMarch2021
CH3CN,HC3NH+=>CH3CNH+,HC3N:hmrate:3.6e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HC5NH+,e-=>HC3N,C2H:hmrate:1.2e-7:-0.7:0.    #UMIST2012, 31thMarch2021
HC3NH+,e-=>HC3N,H:hmrate:7.31e-7:-0.58:0.    #UMIST2012, 31thMarch2021
H2C4N+,e-=>HC3N,CH:hmrate:3.e-7:-0.5:0.    #UMIST2012, 31thMarch2021
CH3C3NH+,e-=>HC3N,CH3:hmrate:1.e-6:-0.3:0.    #UMIST2012, 31thMarch2021
CH3C3N+,e-=>HC3N,CH2:hmrate:3.e-7:-0.5:0.    #UMIST2012, 31thMarch2021
CH2CHCN+,e-=>HC3N,H2:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 31thMarch2021
NH3,HC3N+=>HC3N,NH3+:hmrate:1.7e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HC4H,HC3N+=>C4H2+,HC3N:hmrate:8.9e-10:0.:0.    #UMIST2012, 31thMarch2021
C2H4,HC3N+=>C2H4+,HC3N:hmrate:5.36e-10:0.:0.    #UMIST2012, 31thMarch2021
C2H2,HC3N+=>C2H2+,HC3N:hmrate:1.28e-10:0.:0.    #UMIST2012, 31thMarch2021
N,C3H-=>HC3N,e-:hmrate:5.e-12:0.:0.    #UMIST2012, 31thMarch2021
H,C3N-=>HC3N,e-:hmrate:5.4e-10:0.:0.    #UMIST2012, 31thMarch2021
H+,HC3N=>HC3N+,H:hmrate:4.e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C+,HC3N=>C2N+,C2H:hmrate:1.e-10:-0.5:0.    #UMIST2012, 31thMarch2021
C+,HC3N=>C3+,HCN:hmrate:2.5e-10:-0.5:0.    #UMIST2012, 31thMarch2021
C+,HC3N=>C3H+,CN:hmrate:3.25e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C+,HC3N=>C4N+,H:hmrate:1.4e-9:-0.5:0.    #UMIST2012, 31thMarch2021 
C2H+,HC3N=>C4H+,HCN:hmrate:7.6e-10:-0.5:0.    #UMIST2012, 31thMarch2021
C2H+,HC3N=>C4H2+,CN:hmrate:4.56e-10:-0.5:0.    #UMIST2012, 31thMarch2021
C2H+,HC3N=>HC3NH+,C2:hmrate:1.416e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C2H+,HC3N=>HC5N+,H:hmrate:1.186e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C2H3+,HC3N=>HC3NH+,C2H2:hmrate:3.8e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C2H4+,HC3N=>HC3NH+,C2H3:hmrate:1.1e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C2H5+,HC3N=>HC3NH+,C2H4:hmrate:3.3e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C3+,HC3N=>C5H+,CN:hmrate:3.2e-9:-0.5:0.    #UMIST2012, 31thMarch2021
C3H5+,HC3N=>HC3NH+,CH3CCH:hmrate:1.e-10:-0.5:0.    #UMIST2012, 31thMarch2021
CH3+,HC3N=>C3H3+,HCN:hmrate:1.e-9:-0.5:0.    #UMIST2012, 31thMarch2021
H3+,HC3N=>HC3NH+,H2:hmrate:9.1e-9:-0.5:0.    #UMIST2012, 31thMarch2021
H3O+,HC3N=>HC3NH+,H2O:hmrate:4.e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HCNH+,HC3N=>HC3NH+,HCN:hmrate:1.7e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HCNH+,HC3N=>HC3NH+,HNC:hmrate:1.7e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HCO+,HC3N=>HC3NH+,CO:hmrate:4.e-9:-0.5:0.    #UMIST2012, 31thMarch2021
He+,HC3N=>C2N+,CH,He:hmrate:2.8e-9:-0.5:0.    #UMIST2012, 31thMarch2021
He+,HC3N=>C3H+,N,He:hmrate:4.e-10:-0.5:0.    #UMIST2012, 31thMarch2021
He+,HC3N=>C3N+,He,H:hmrate:2.45e-9:-0.5:0.    #UMIST2012, 31thMarch2021
He+,HC3N=>CN,C2H+,He:hmrate:2.2e-9:-0.5:0.    #UMIST2012, 31thMarch2021
HN2+,HC3N=>HC3NH+,N2:hmrate:4.2e-9:-0.5:0.    #UMIST2012, 31thMarch2021
# HC3N,PHOTON=>CN,C2H:hmrate:5.6e-9:0.:2.2    #UMIST2012, 31thMarch2021
HC3N,PHOTON=>CN,C2H:th85rate:5.6e-9:0.:2.2     #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
C2H2+,HC3N=>H3C5N+,PHOTON:hmrate:2.e-12:-2.5.:0.    #UMIST2012, 31thMarch2021
C4H2+,HC3N=>H3C7N+,PHOTON:hmrate:2.e-12:-2.5.:0.    #UMIST2012, 31thMarch2021
CH3+,HC3N=>CH3C3NH+,PHOTON:hmrate:8.6e-11:-1.4.:0.    #UMIST2012, 31thMarch2021
# 21 04 05 Gargi Shaw(GS) added CN reactions
O-,CN=>CN-,O:hmrate:1.e-9:0.:0.    #UMIST2012, 5thApril2021
OH-,CN=>CN-,OH:hmrate:1.e-9:0.:0.    #UMIST2012, 5thApril2021
C2H+,CN=>C3N+,H:hmrate:9.e-10:-0.5:0.    #UMIST2012, 5thApril2021
CH+,CN=>C2N+,H:hmrate:5.5e-10:-0.5:0.    #UMIST2012, 5thApril2021
CH+,CN=>CNC+,H:hmrate:5.5e-10:-0.5.:0.    #UMIST2012, 5thApril2021
CH3+,CN=>CH2CN+,H:hmrate:1.1e-9:-0.5:0.    #UMIST2012, 5thApril2021
CN,C2H2+=>HC3N+,H:hmrate:9.e-10:-0.5:0.    #UMIST2012, 5thApril2021
CN,O2H+=>O2,HCN+:hmrate:8.6e-10:-0.5:0.    #UMIST2012, 5thApril2021
NH2+,CN=>H2NC+,N:hmrate:1.e-10:-0.5:0.    #UMIST2012, 5thApril2021
CN,C2H4=>C2H3,HCN:hmrate:1.25e-10:0.7:30.    #UMIST2012, 5thApril2021
CN,C2H4=>CH2CHCN,H:hmrate:1.25e-10:0.7:30.    #UMIST2012, 5thApril2021
CN,C6H2=>HC7N,H:hmrate:2.72e-10:-0.52:19.    #UMIST2012, 5thApril2021
CN,C8H2=>HC9N,H:hmrate:2.72e-10:-0.52:19.    #UMIST2012, 5thApril2021
CN,CH2CCH2=>CH3C3N,H:hmrate:4.1e-10:0.:0.    #UMIST2012, 5thApril2021
CN,CH3CCH=>CH3C3N,H:hmrate:4.1e-10:0.:0.    #UMIST2012, 5thApril2021
CN,CH3CH3=>C2H5,HCN:hmrate:2.34e-11:1.02:-35.    #UMIST2012, 5thApril2021
CN,CH3CHCH2=>CH2CHCN,CH3:hmrate:2.23e-10:0.:0.    #UMIST2012, 5thApril2021
CN,CN=>N2,C2:hmrate:2.66e-9:0.:21638.0     #UMIST2012, 5thApril2021
CN,H2CO=>HCO,HCN:hmrate:2.6e-10:-0.47:826.0    #UMIST2012, 5thApril2021
CN,HC4H=>HC5N,H:hmrate:2.72e-10:-0.52:19.0    #UMIST2012, 5thApril2021
CN,HCN=>NCCN,H:hmrate:2.5e-17:1.71:770.0    #UMIST2012, 5thApril2021
CN,HCO=>CO,HCN:hmrate:1.e-10:0.:0.    #UMIST2012, 5thApril2021
#CN,HNC=>NCCN,H::hmrate:2.e-10:0.:0.    #UMIST2012, 5thApril2021 check
CN,NO2=>NO,OCN:hmrate:7.02e-11:-0.27:8.30    #UMIST2012, 5thApril2021
#CN,O2=>OCN,O:hmrate:2.02e-11:-0.19:-31.9    #UMIST2012, 5thApril2021 # PROBLEM DISASTER for func_t3.in
CN,SiH4=>HCN,SiH3:hmrate:2.2e-10:0.:0.    #UMIST2012, 5thApril2021
CN,NH3=>NH2CN,H:hmrate:1.38e-11:-1.14:0.    #UMIST2012, 5thApril2021
C-,N=>CN,e-:hmrate:5.0e-10:0.:0.    #UMIST2012, 6thApril2021
N,C4H-=>CN,C3H+,e-:hmrate:3.0e-12:0.:0.    #UMIST2012, 6thApril2021
C+,NCCN=>C2N+,CN:hmrate:2.0e-10:0.:0.    #UMIST2012, 6thApril2021
CN+,CO2=>CO2+,CN:hmrate:3.0e-10:0.:0.    #UMIST2012, 6thApril2021
CN+,H2CO=>H2CO+,CN:hmrate:5.2e-10:-0.5:0.    #UMIST2012, 6thApril2021
CN+,HCO=>HCO+,CN:hmrate:3.7e-10:-0.5:0.    #UMIST2012, 6thApril2021
C2N+,e-=>CN+,C:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
C2N2+,e-=>CN,CN:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
C3N+,e-=>CN,C2:hmrate:3.e-7:-0.5:0.    #UMIST2012, 6thApril2021
CH2CN+,e-=>CN,CH2:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
CH4N+,e-=>CN,H2,H2:hmrate:3.e-8:-0.5:0.    #UMIST2012, 6thApril2021
CNC+,e-=>CN,C:hmrate:3.8e-7:-0.6:0.    #UMIST2012, 6thApril2021
H2NC+,e-=>CN,H2:hmrate:1.8e-8:-0.5:0.    #UMIST2012, 6thApril2021
H2OCN+,e-=>H2O,CN:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
HC3N+,e-=>CN,C2H:hmrate:3.6e-7:-0.6:0.    #UMIST2012, 6thApril2021
HC3NN+,e-=>C2H2,CN:hmrate:7.2e-7:-0.58:0.    #UMIST2012, 6thApril2021
HC7N+,e-=>C6H,CN:hmrate:1.e-6:-0.3:0.    #UMIST2012, 6thApril2021
HC9N+,e-=>C8H,CN:hmrate:1.e-6:-0.3:0.    #UMIST2012, 6thApril2021
HOCN+,e-=>OH,CN:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
HONC+,e-=>OH,CN:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 6thApril2021
NCCNH+,e-=>HNC,CN:hmrate:3.e-7:-0.5:0.    #UMIST2012, 6thApril2021
SiNC+,e-=>Si,CN:hmrate:3.e-7:-0.5:0.    #UMIST2012, 6thApril2021
C+,CH2CHCN=>C3H3+,CN:hmrate:1.8e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,CH3C3N=>C4H3+,CN:hmrate:5.e-9:0.:0.    #UMIST2012, 6thApril2021
C+,CH3C5N=>C6H3+,CN:hmrate:5.e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,CH3C7N=>C8H3+,CN:hmrate:5.e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,CH3CN=>C2H3+,CN:hmrate:5.6e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,CNO=>CO+,CN:hmrate:8.98e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,HC5N=>C5H+,CN:hmrate:6.e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,HC7N=>C7H+,CN:hmrate:6.e-9:-0.5:0.    #UMIST2012, 6thApril2021
C+,HC9N=>C9H+,CN:hmrate:6.e-9:-0.5:0.    #UMIST2012, 6thApril2021
C2H2+,CH3CN=>C3H5+,CN:hmrate:1.06e-9:-0.5:0.    #UMIST2012, 6thApril2021
CH4,HC3N+=>C3H5+,CN:hmrate:4.57e-10:0.:0.    #UMIST2012, 6thApril2021
H+,HOCN=>H2O+,CN:hmrate:6.25e-9:-0.5:0.    #UMIST2012, 6thApril2021
H+,HONC=>H2O+,CN:hmrate:1.45e-8:-0.5:0.    #UMIST2012, 6thApril2021
H,C2N2+=>HCN+,CN:hmrate:6.2e-10:0.:0.    #UMIST2012, 6thApril2021
HCN+,CO2=>HCO2+,CN:hmrate:2.1e-10:0.:0.    #UMIST2012, 6thApril2021
HCN+,H2CO=>H3CO+,CN:hmrate:1.e-9:-0.5:0.    #UMIST2012, 6thApril2021
HCN+,HCO=>H2CO+,CN:hmrate:3.7e-10:-0.5:0.    #UMIST2012, 6thApril2021
HCN,C2N2+=>NCCNH+,CN:hmrate:2.3e-9:-0.5:0.    #UMIST2012, 6thApril2021
HCN,C4H+=>C4H2+,CN:hmrate:9.45e-11:-0.5:0.    #UMIST2012, 6thApril2021
HCN,C5+=>C5H+,CN:hmrate:3.3e-10:-0.5:0.    #UMIST2012, 6thApril2021
He+,C2N=>CN,C+,He:hmrate:8.e-9:0.:0.    #UMIST2012, 6thApril2021
He+,C3N=>CN,C2+,He:hmrate:8.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,C5N=>C4+,CN,He:hmrate:3.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,C7N=>C6+,CN,He:hmrate:3.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,C9N=>C8+,CN,He:hmrate:4.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,CH2CHCN=>C2H3+,CN,He:hmrate:5.25e-10:-0.5:0.    #UMIST2012, 6thApril2021
He+,CH2CN=>CN,CH2+,He:hmrate:3.3e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,CH3CN=>CN,CH3+,He:hmrate:1.2e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,CNO=>O+,CN,He:hmrate:1.99e-8:-0.5:0.    #UMIST2012, 6thApril2021
He+,HC5N=>C4H+,CN,He:hmrate:1.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,HC7N=>C6H+,CN,He:hmrate:7.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,HC9N=>C8H+,CN,He:hmrate:7.e-9:-0.5:0.    #UMIST2012, 6thApril2021
He+,NCCN=>CN+,CN,He:hmrate:2.7e-9:0.:0.    #UMIST2012, 6thApril2021
He+,NH2CN=>NH2+,CN,He:hmrate:1.e-9:0.:0.    #UMIST2012, 6thApril2021
N,C10-=>CN,C9-:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C3-=>CN,C2-:hmrate:5.e-11:0.:0.    #UMIST2012, 6thApril2021
N,C3H-=>CN,C2H-:hmrate:2.5e-12:0.:0.    #UMIST2012, 6thApril2021
N,C3H2+=>C2H2+,CN:hmrate:3.74e-11:0.:0.    #UMIST2012, 6thApril2021
N,C4-=>CN,C3-:hmrate:5.e-11:0.:0.    #UMIST2012, 6thApril2021
N,C5-=>CN,C4-:hmrate:2.7e-11:0.:0.    #UMIST2012, 6thApril2021
N,C5H-=>CN,C4H-:hmrate:2.5e-12:0.:0.    #UMIST2012, 6thApril2021
N,C6-=>CN,C5-:hmrate:1.5e-10:0.:0.    #UMIST2012, 6thApril2021
N,C7-=>CN,C6-:hmrate:5.06e-11:0.:0.    #UMIST2012, 6thApril2021
N,C8-=>CN,C7-:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C9-=>CN,C8-:hmrate:5.e-11:0.:0.    #UMIST2012, 6thApril2021
N,SiC+=>Si+,CN:hmrate:7.7e-10:0.:0.    #UMIST2012, 6thApril2021
Si+,NCCN=>SiNC+,CN:hmrate:1.5e-10:0.:0.    #UMIST2012, 6thApril2021
CN-,C+=>C,CN:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,C2H2+=>CN,C2H2:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,C2H3+=>CN,C2H3:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,C4H2+=>CN,HC4H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,C4H3+=>CN,C4H3:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,C4S+=>CN,C4S:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,CH2CCH+=>CN,CH2CCH:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,CH3+=>CN,CH3:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,CNC+=>CN,C2N:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
